id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50373992,Condo in Södermalm · ★4.91 · 1 bedroom · 2 beds · 1 bath,9868091,Terese,,Södermalms,59.31864,18.03162,Entire home/apt,1500,4,11,2023-06-13,0.48,1,15,5,
50386668,Rental unit in Norrmalm · 2 bedrooms · 2 beds · 1 bath,59122226,Tove,,Norrmalms,59.34944,18.04945,Entire home/apt,1500,5,2,2021-07-13,0.08,1,0,0,
50387848,Rental unit in Södermalm · ★4.72 · 1 bedroom · 2 beds · 1 bath,407045180,Jean /Cecilia,,Södermalms,59.30914,18.06844,Entire home/apt,1100,2,43,2022-08-26,1.79,1,59,11,
50393217,Condo in Hammarbyhöjden · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,302575346,Lennart,,Skarpnäcks,59.29308,18.10662,Private room,439,2,46,2023-06-17,2.03,1,229,29,
50406521,Condo in Östermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,18036981,Oskar,,Östermalms,59.339,18.08542,Entire home/apt,1600,6,3,2023-02-19,0.12,1,191,2,
50410174,Guest suite in Hägersten-Liljeholmen · ★4.43 · 1 bedroom · 3 beds · 1 bath,407248602,Brf,,Hägersten-Liljeholmens,59.28784,17.9689,Entire home/apt,450,2,30,2023-05-16,1.29,1,24,17,
50411025,Rental unit in Enskede-Årsta-Vantör · ★5.0 · Studio · 1 bed · 1 bath,151800647,Besa,,Enskede-Årsta-Vantörs,59.29277,18.08851,Entire home/apt,1150,1,3,2022-12-17,0.13,1,0,2,
50411361,Condo in Södermalm · ★4.85 · 1 bedroom · 1 bed · 1 bath,38110514,Linnea,,Södermalms,59.31833,18.07343,Entire home/apt,1900,4,13,2023-04-08,0.55,1,13,5,
50463833,Rental unit in Kungsholmen · ★4.83 · 1 bedroom · 1 bed · 1.5 shared baths,31458213,Emma,,Kungsholmens,59.33344,18.02938,Private room,378,30,12,2023-03-30,0.54,2,0,7,
50464554,Condo in Östermalm · ★4.33 · 3 bedrooms · 5 beds · 1.5 baths,6496244,Annelie,,Östermalms,59.33688,18.09998,Entire home/apt,2500,3,3,2022-08-28,0.26,1,3,3,
50496849,Condo in Enskede-Årsta-Vantör · ★4.88 · 1 bedroom · 4 beds · 1 bath,45509095,Astewaye,,Enskede-Årsta-Vantörs,59.27132,18.03728,Entire home/apt,832,3,8,2023-05-20,0.37,1,216,6,
50513274,Condo in Norrmalm · 1 bedroom · 1 bed · 1 bath,16089720,Andreas,,Norrmalms,59.34683,18.03357,Entire home/apt,984,7,0,,,1,0,0,
50515512,Rental unit in Östermalm · 1 bedroom · 2 beds · 1 shared bath,408124585,Mona,,Östermalms,59.36927,18.06153,Private room,557,1,2,2023-05-29,0.09,1,31,1,
50522423,Villa in Enskede-Årsta-Vantör · ★4.94 · 3 bedrooms · 6 beds · 3 baths,365107413,Anna,,Enskede-Årsta-Vantörs,59.2844483,18.0771142,Entire home/apt,2300,2,96,2023-06-28,3.99,1,243,52,
50523651,Condo in Kungsholmen · 1 bedroom · 1 bed · 1 bath,408202708,Emma,,Kungsholmens,59.32417,18.00466,Entire home/apt,600,7,1,2022-08-14,0.09,1,0,1,
50540782,Rental unit in Södermalm · ★4.80 · 2 bedrooms · 2 beds · 1 bath,60382478,Elias,,Södermalms,59.31358,18.08378,Entire home/apt,2379,5,5,2022-08-06,0.22,44,4,3,
50545880,Condo in Hägersten-Liljeholmen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,31157157,Isa,,Hägersten-Liljeholmens,59.3059,18.03228,Entire home/apt,990,5,3,2022-08-05,0.13,1,87,2,
50548084,Condo in Farsta distrikt · ★5.0 · 1 bedroom · 2 beds · 3 shared baths,408374199,Jonah,,Farsta,59.23595,18.09489,Private room,449,1,9,2023-06-19,0.39,1,3,7,
50595999,Townhouse in Akalla · ★4.60 · 2 bedrooms · 2 beds · 1 bath,408793531,Bhavesh,,Rinkeby-Tensta,59.41357,17.90258,Entire home/apt,1074,2,15,2023-04-27,0.65,1,187,8,
50646479,Rental unit in Hägersten-Liljeholmen · 2 bedrooms · 2 beds · 1 bath,14901492,Katrin,,Hägersten-Liljeholmens,59.30754,17.99852,Entire home/apt,700,1,0,,,2,0,0,
50669021,Condo in Älvsjö · 2 bedrooms · 2 beds · 1.5 baths,388058268,Mohamad,,Älvsjö,59.28566,18.01484,Entire home/apt,929,3,2,2021-08-19,0.09,1,18,0,
50670891,Condo in Älvsjö · ★5.0 · 1 bedroom · 1 bed · 1 bath,69315493,Alexandra,,Älvsjö,59.28764,17.99887,Entire home/apt,550,3,6,2022-01-31,0.25,1,0,0,
50716900,Rental unit in Södermalm · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,240767680,Julius Apartment,,Södermalms,59.313774,18.081182,Entire home/apt,1495,2,67,2023-06-22,3.00,8,67,43,
50721748,Rental unit in Farsta distrikt · 3 bedrooms · 3 beds · 3 baths,61081434,Niki,,Farsta,59.25463,18.08337,Entire home/apt,587,92,0,,,1,0,0,
50729853,Condo in Södermalm · 1 bedroom · 1 bed · 1.5 baths,49712743,Jonatan,,Södermalms,59.30902,18.06221,Entire home/apt,900,5,2,2021-08-16,0.09,3,0,0,
50733201,Rental unit in Hägersten-Liljeholmen · ★5.0 · 1 bedroom · 1 bed · Private half-bath,318735387,Assia,,Hägersten-Liljeholmens,59.30617,17.98676,Private room,2000,1,5,2021-10-10,0.21,1,56,0,
50761444,Condo in Östermalm · ★4.75 · 1 bedroom · 2 beds · 1 bath,16821878,Axel,,Östermalms,59.34558,18.06301,Entire home/apt,1166,2,8,2022-11-04,0.33,1,0,3,
50763165,Condo in Bromma · ★5.0 · 1 bedroom · 1 bed · 1 bath,34244930,Maria,,Bromma,59.36427,17.94968,Entire home/apt,799,3,4,2022-07-29,0.18,1,4,1,
50768879,Condo in Kungsholmen · ★5.0 · 1 bedroom · 1 bed · 1 bath,410287874,Daniela,,Kungsholmens,59.32987,18.03661,Entire home/apt,1957,2,13,2023-03-14,0.59,1,346,10,
50770651,Condo in Kungsholmen · 1 bedroom · 1 bed · 1 bath,78562528,Olga,,Kungsholmens,59.33503,18.02761,Entire home/apt,1500,3,1,2021-07-14,0.04,1,0,0,
50771035,Condo in Hägersten-Liljeholmen · ★5.0 · 2 bedrooms · 3 beds · 1 bath,22800441,Frida,,Hägersten-Liljeholmens,59.30044,17.98362,Entire home/apt,990,4,5,2023-06-22,0.24,1,8,3,
50795018,Rental unit in Bromma · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,124388740,Clarence,,Bromma,59.34347,17.96297,Private room,260,1,18,2022-07-27,0.75,1,0,7,
50801476,Rental unit in Södermalm · ★4.25 · 2 bedrooms · 2 beds · 1 bath,108124794,Ellen Isabella,,Södermalms,59.31045,18.06247,Entire home/apt,915,100,12,2022-11-28,0.51,1,235,4,
50806147,Condo in Östermalm · 1 bedroom · 1 bed · 1.5 baths,349856395,Pernilla,,Östermalms,59.34712,18.09729,Entire home/apt,1500,14,1,2022-08-04,0.09,1,258,1,
50839781,Rental unit in Södermalm · ★4.78 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31975,18.06854,Entire home/apt,2015,4,91,2023-06-25,3.87,82,325,51,
50839789,Rental unit in Södermalm · ★4.91 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31927,18.07004,Entire home/apt,1996,4,106,2023-06-26,4.47,82,329,56,
50839798,Rental unit in Södermalm · ★4.93 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31906,18.07033,Entire home/apt,1964,4,70,2023-06-24,3.07,82,320,46,
50839801,Rental unit in Södermalm · ★4.87 · 1 bedroom · 2 beds · 1 bath,22876006,Hedvig,,Södermalms,59.31966,18.06837,Entire home/apt,2417,4,106,2023-06-21,4.60,82,243,56,
50844458,Condo in Hägersten-Liljeholmen · ★5.0 · 1 bedroom · 1 bed · 1 bath,7925148,Joel,,Hägersten-Liljeholmens,59.30313,17.95474,Entire home/apt,708,4,5,2023-06-25,0.53,1,0,5,
50862446,Condo in Södermalm · 1 bedroom · 1 bed · 1 bath,56683919,Ranin,,Södermalms,59.31526,18.0546,Entire home/apt,1200,15,0,,,1,0,0,
50871663,Loft in Kungsholmen · ★4.33 · 3 bedrooms · 4 beds · 1.5 baths,45580844,Camilla,,Kungsholmens,59.33241,18.03933,Entire home/apt,2800,5,3,2022-12-30,0.28,1,58,3,
50892929,Rental unit in Kungsholmen · 3 bedrooms · 4 beds · 1 bath,58671372,Mariana,,Kungsholmens,59.33984,18.01102,Entire home/apt,1400,4,2,2021-09-03,0.09,1,2,0,
50901888,Condo in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,2009645,Anna,,Södermalms,59.31827,18.05931,Entire home/apt,1000,2,4,2023-06-15,0.18,1,0,3,
50903449,Hostel in Norrmalm · ★4.47 · 1 bedroom · 1 bed · 4 shared baths,331984111,Lilla Brunn,,Norrmalms,59.346,18.0545,Private room,896,1,81,2023-06-27,3.49,9,161,68,
50964868,Rental unit in Södermalm · ★4.73 · 1 bedroom · 2 beds · 1 bath,22876006,Hedvig,,Södermalms,59.31943,18.06892,Entire home/apt,1960,3,62,2023-06-25,2.61,82,313,28,
50964875,Rental unit in Södermalm · ★4.87 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31963,18.07065,Entire home/apt,1677,3,116,2023-06-21,4.92,82,197,63,
50964879,Rental unit in Södermalm · ★4.73 · 2 bedrooms · 3 beds · 1 bath,22876006,Hedvig,,Södermalms,59.31928,18.07,Entire home/apt,2891,3,126,2023-06-27,5.30,82,243,70,
50964887,Rental unit in Södermalm · ★4.86 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.319,18.07042,Entire home/apt,1677,2,50,2023-06-04,2.12,82,329,30,
50964893,Rental unit in Södermalm · ★4.84 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.32104,18.06993,Entire home/apt,1576,3,51,2023-06-01,2.15,82,316,22,
50964914,Rental unit in Södermalm · ★4.84 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31955,18.06858,Entire home/apt,1685,3,96,2023-06-22,4.08,82,355,51,
50964924,Rental unit in Södermalm · ★4.86 · 1 bedroom · 2 beds · 1 bath,22876006,Hedvig,,Södermalms,59.32087,18.07023,Entire home/apt,2366,4,107,2023-06-25,4.53,82,287,55,
50964932,Rental unit in Södermalm · ★4.82 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.32071,18.06874,Entire home/apt,2012,4,65,2023-06-26,2.86,82,309,51,
50965045,Rental unit in Södermalm · ★4.89 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.32125,18.0697,Entire home/apt,2006,3,123,2023-06-20,5.28,82,273,70,
50965060,Rental unit in Södermalm · ★4.84 · 2 bedrooms · 3 beds · 1 bath,22876006,Hedvig,,Södermalms,59.32044,18.07039,Entire home/apt,2813,3,106,2023-06-15,4.66,82,253,62,
50965071,Rental unit in Södermalm · ★4.95 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.32072,18.06857,Entire home/apt,1666,4,39,2023-06-23,2.35,82,311,32,
50965076,Rental unit in Södermalm · ★4.88 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31963,18.07061,Entire home/apt,2017,4,101,2023-06-23,4.76,82,281,68,
50965081,Rental unit in Södermalm · ★4.81 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.32092,18.0683,Entire home/apt,1826,4,97,2023-06-27,4.13,82,205,66,
50965091,Rental unit in Södermalm · ★4.86 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31973,18.06857,Entire home/apt,1834,4,74,2023-06-25,3.26,82,221,49,
50965093,Rental unit in Södermalm · ★4.91 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31911,18.07041,Entire home/apt,2017,4,74,2023-06-16,3.27,82,326,36,
50965316,Rental unit in Södermalm · ★4.77 · 2 bedrooms · 3 beds · 1 bath,22876006,Hedvig,,Södermalms,59.31916,18.06886,Entire home/apt,2813,3,123,2023-06-25,5.23,82,252,69,
50965339,Rental unit in Södermalm · ★4.77 · 1 bedroom · 2 beds · 1 bath,22876006,Hedvig,,Södermalms,59.31935,18.06996,Entire home/apt,2366,4,100,2023-06-27,4.40,82,266,57,
50965343,Rental unit in Södermalm · ★4.88 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31929,18.06853,Entire home/apt,2017,4,57,2023-06-20,2.55,82,321,39,
50965386,Rental unit in Södermalm · ★4.93 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31939,18.06887,Entire home/apt,1985,4,89,2023-06-27,3.88,82,317,53,
50965392,Rental unit in Södermalm · ★4.89 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31958,18.0706,Entire home/apt,2017,3,92,2023-06-16,3.93,82,313,57,
50965413,Rental unit in Södermalm · ★4.86 · 4 bedrooms · 4 beds · 1 bath,22876006,Hedvig,,Södermalms,59.32094,18.06855,Entire home/apt,4560,4,102,2023-06-22,4.34,82,231,62,
50965425,Rental unit in Södermalm · ★4.85 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31933,18.06884,Entire home/apt,2081,4,87,2023-06-24,3.73,82,326,55,
50968912,Rental unit in Tensta · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,412224312,Fatma,,Spånga-Tensta,59.39604,17.90625,Private room,400,1,20,2023-06-29,1.91,1,225,20,
50970634,Condo in Hägersten-Liljeholmen · 1 bedroom · 1 bed · 1.5 baths,412256804,Philip,,Hägersten-Liljeholmens,59.29064,17.97587,Entire home/apt,1700,2,2,2021-09-15,0.09,1,0,0,
50997417,Condo in Södermalm · 2 bedrooms · 5 beds · 1 bath,140121291,Ingrid,,Södermalms,59.3036,18.10603,Entire home/apt,2500,1,0,,,1,281,0,
51010882,Rental unit in Södermalm · ★4.94 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31922,18.07068,Entire home/apt,1959,4,69,2023-06-24,3.79,82,269,48,
51010951,Rental unit in Södermalm · ★4.92 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.32109,18.0702,Entire home/apt,1674,4,52,2023-06-02,2.92,82,306,39,
51011162,Rental unit in Södermalm · ★4.95 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31922,18.07041,Entire home/apt,1980,3,82,2023-06-23,3.52,82,319,51,
51011176,Rental unit in Södermalm · ★4.87 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.3196,18.06868,Entire home/apt,1962,4,70,2023-06-22,3.00,82,303,52,
51011197,Rental unit in Södermalm · ★4.85 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.32054,18.07063,Entire home/apt,2017,3,54,2023-06-24,2.36,82,349,25,
51027807,Condo in Södermalm · ★5.0 · 2 bedrooms · 4 beds · 2 baths,412836227,Karolina,,Södermalms,59.31713,18.03058,Entire home/apt,3620,3,11,2023-05-29,0.93,1,0,11,
51030360,Rental unit in Hägersten-Liljeholmen · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,1578599,Viktor,,Hägersten-Liljeholmens,59.31554,18.00658,Entire home/apt,920,7,10,2023-05-24,0.43,1,307,5,
51037962,Rental unit in Södermalm · ★4.77 · 1 bedroom · 2 beds · 1 bath,22876006,Hedvig,,Södermalms,59.31925,18.06895,Entire home/apt,2342,4,87,2023-06-20,3.71,82,248,55,
51056842,Rental unit in Södermalm · ★4.95 · 1 bedroom · 1 bed · 1 bath,22876006,Hedvig,,Södermalms,59.31997,18.07045,Entire home/apt,2017,4,40,2023-06-27,1.74,82,289,29,
51066075,Rental unit in Hässelby-Vällingby · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,413179551,Cyrus,,Hässelby-Vällingby,59.38285,17.80016,Entire home/apt,731,1,6,2022-09-17,0.26,1,333,2,
51075299,Condo in Hammarbyhöjden · ★5.0 · 3 bedrooms · 6 beds · 1 bath,2797208,Malin,,Skarpnäcks,59.29044,18.10668,Entire home/apt,1371,4,3,2021-08-15,0.13,1,0,0,
51085338,Rental unit in Södermalm · 1 bedroom · 1 bed · 1 bath,413348383,David,,Södermalms,59.3257,18.06891,Entire home/apt,1297,5,0,,,1,0,0,
51095644,Villa in Hägersten-Liljeholmen · ★5.0 · 2 bedrooms · 3 beds · 1 bath,17586020,Martina,,Hägersten-Liljeholmens,59.31576,18.01562,Entire home/apt,2500,3,27,2022-12-30,1.18,3,164,17,
51097623,Condo in Östermalm · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,104992422,Susanne,,Östermalms,59.34331,18.07673,Entire home/apt,1300,2,6,2021-11-15,0.26,2,0,0,
51098105,Condo in Östermalm · 1 bedroom · 2 beds · 1 bath,104992422,Susanne,,Östermalms,59.34111,18.08188,Entire home/apt,1200,2,1,2021-08-11,0.04,2,0,0,
51098183,Condo in Hägersten-Liljeholmen · ★5.0 · 1 bedroom · 1 bed · 1 bath,14973299,Astrid,,Hägersten-Liljeholmens,59.29963,18.00809,Entire home/apt,800,6,3,2023-05-17,0.24,1,7,2,
51205557,Villa in Älvsjö · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,473484,Hannah & Jonny,,Älvsjö,59.27689,18.0029,Entire home/apt,1800,7,4,2022-08-09,0.18,1,142,2,
51243338,Condo in Norrmalm · ★4.85 · 3 bedrooms · 3 beds · 1.5 baths,411882747,Josephine,,Norrmalms,59.34967,18.05499,Entire home/apt,6643,1,20,2023-05-13,0.87,1,359,8,
51279168,Rental unit in Södermalm · ★4.67 · Studio · 1 bath,333350722,HOMEstate,,Södermalms,59.31863,18.07235,Entire home/apt,465,29,3,2023-06-03,0.27,5,46,3,
51327877,Rental unit in Östermalm · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,200502984,Thomas,,Östermalms,59.33929,18.07981,Private room,850,1,29,2023-06-26,1.31,1,334,28,
51337074,Rental unit in Spånga-Tensta · ★5.0 · 1 bedroom · 5 beds · 2 baths,51567026,Fatima,,Spånga-Tensta,59.38041,17.91676,Private room,400,3,5,2022-07-31,0.22,2,169,1,
51338911,Rental unit in Skarpnäcks Gård · ★4.77 · 1 bedroom · 1 bed · 1.5 shared baths,191568380,Fayruz,,Skarpnäcks,59.26847,18.12788,Private room,450,1,43,2023-06-28,1.85,2,348,22,
51341261,Rental unit in Hägersten-Liljeholmen · ★4.84 · 1 bedroom · 1 bed · 1.5 shared baths,39511416,Sara,,Hägersten-Liljeholmens,59.31435,18.02457,Private room,800,3,32,2023-06-20,1.57,1,227,25,
51357979,Condo in Södermalm · ★4.96 · 1 bedroom · 1 bed · 1 bath,349632550,Nadja,,Södermalms,59.30101,18.09356,Entire home/apt,1350,3,28,2023-06-12,1.22,1,0,21,
51382317,Rental unit in Kungsholmen · ★5.0 · 1 bedroom · 1 bed · 1 bath,407018212,Julia,,Kungsholmens,59.32766,18.03513,Entire home/apt,1796,2,11,2022-08-08,0.47,1,0,3,
51397783,Rental unit in Enskede-Årsta-Vantör · 3 bedrooms · 3 beds · 1.5 baths,121002152,Rebecca,,Enskede-Årsta-Vantörs,59.2936,18.05037,Entire home/apt,2250,5,0,,,2,363,0,
51414896,Rental unit in Hässelby-Vällingby · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,367033515,Catharina,,Hässelby-Vällingby,59.35867,17.88119,Private room,345,1,42,2023-06-20,1.83,1,322,28,
51418747,Condo in Kungsholmen · ★4.95 · 1 bedroom · 1 bed · 1 bath,223548460,Inês,,Kungsholmens,59.33806,18.02659,Entire home/apt,1000,2,20,2023-04-28,0.88,1,6,14,
51495745,Rental unit in Kungsholmen · 1 bedroom · 1 bed · 1 bath,17284343,Mersedeh,,Kungsholmens,59.34051,18.00739,Entire home/apt,850,15,0,,,1,0,0,
51496494,Bed and breakfast in Hägersten-Liljeholmen · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,417115470,Erik,,Hägersten-Liljeholmens,59.30579,17.96493,Private room,457,1,25,2023-06-11,1.09,1,24,16,
51499168,Condo in Södermalm · 1 bedroom · 1 bed · 1 bath,266517508,Baran,,Södermalms,59.3085,18.07926,Entire home/apt,1200,14,0,,,1,365,0,
51506544,Rental unit in Södermalm · ★3.0 · 1 bedroom · 2 beds · 1.5 baths,417217029,Linn,,Södermalms,59.31156,18.07909,Entire home/apt,1800,7,4,2022-10-29,0.21,1,365,2,
51512169,Rental unit in Smedslätten · 1 bedroom · 4 beds · 2.5 baths,61055574,Rima,,Bromma,59.31821,17.96827,Entire home/apt,1300,3,2,2023-05-01,0.32,1,307,2,
51516083,Rental unit in Hägersten-Liljeholmen · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,4638378,Maria,,Hägersten-Liljeholmens,59.29423,17.98229,Entire home/apt,1110,3,9,2023-05-22,0.47,2,21,6,
51576551,Rental unit in Hässelby-Vällingby · ★5.0 · 1 bedroom · 2 beds · 1 bath,8312104,Bjorn,,Hässelby-Vällingby,59.35754,17.87767,Entire home/apt,650,14,9,2022-09-04,0.40,1,20,2,
51601161,Rental unit in Södermalm · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,418022680,Galliano,,Södermalms,59.30879,18.07712,Entire home/apt,2125,1,7,2023-06-26,4.38,1,157,7,
51612091,Rental unit in Kungsholmen · Studio · 1 bed · 1 private bath,2870206,Anne,,Kungsholmens,59.33195,18.00891,Private room,464,1,1,2022-07-24,0.09,1,0,1,
51612610,Rental unit in Södermalm · ★4.59 · 1 bedroom · 1 bed · 1 bath,60382478,Elias,,Södermalms,59.31935,18.06314,Entire home/apt,531,22,63,2023-01-18,2.78,44,37,13,
51620593,Condo in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,63779143,Anton Lars August,,Södermalms,59.3107635965265,18.079941220511866,Entire home/apt,1499,3,21,2023-06-18,0.95,1,1,9,
51620783,Condo in Södermalm · ★5.0 · 1 bedroom · 2 beds · 1 bath,44879815,Vinicius,,Södermalms,59.31562,18.05452,Entire home/apt,1000,28,9,2023-03-14,0.43,1,188,5,
51626872,Rental unit in Södermalm · ★4.91 · Studio · 1 bath,410412637,Nicol,,Södermalms,59.31958,18.07039,Entire home/apt,1985,4,87,2023-06-22,3.93,4,295,54,
51666506,Bed and breakfast in Enskede-Årsta-Vantör · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,34989734,Katja,,Enskede-Årsta-Vantörs,59.2777,18.03684,Private room,671,1,3,2022-08-09,0.25,6,0,3,
51667879,Condo in Enskede-Årsta-Vantör · ★4.0 · Studio · 1 bed · 1 shared bath,34989734,Katja,,Enskede-Årsta-Vantörs,59.27905,18.03465,Private room,850,7,18,2022-12-08,1.48,6,64,18,
51699037,Rental unit in Hägersten-Liljeholmen · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,4638378,Maria,,Hägersten-Liljeholmens,59.29271,17.98089,Private room,564,2,9,2023-06-18,0.41,2,7,7,
51720126,Rental unit in Kungsholmen · ★4.86 · 1 bedroom · 1 bed · 1 bath,22974784,Filippa,,Kungsholmens,59.33281,18.01628,Entire home/apt,1701,3,42,2023-05-21,1.88,1,240,26,
51724115,Aparthotel in Bromma · 1 bedroom · 1 bed · 1 bath,419018862,Forenom Aparthotel Bromma,,Bromma,59.34453,17.96948,Entire home/apt,1000,1,0,,,2,161,0,
51724163,Aparthotel in Bromma · Studio · 1 bed · 1 private bath,419017732,Forenom Aparthotel Stockholm Alvik,,Bromma,59.33493,17.97952,Private room,1000,1,0,,,3,0,0,
51724212,Aparthotel in Helenelund · Studio · 1 bed · 1 bath,419016634,Forenom Aparthotel Stockholm Kista,,Rinkeby-Tensta,59.40873,17.95282,Entire home/apt,1000,1,0,,,4,0,0,
51748541,Condo in Södermalm · ★4.75 · 1 bedroom · 2 beds · 1 bath,345266581,Hanna,,Södermalms,59.31772,18.04943,Entire home/apt,1500,14,4,2023-05-28,0.20,1,1,3,
51880302,Rental unit in Hägersten-Liljeholmen · ★4.92 · 1 bedroom · 1 bed · 1 bath,10686014,Linda,,Hägersten-Liljeholmens,59.30505,18.02485,Entire home/apt,751,2,26,2023-06-04,1.22,1,63,20,
51904735,Rental unit in Kungsholmen · ★4.54 · 1 bedroom · 1 bed · 1 bath,95171109,Robin,,Kungsholmens,59.33471,18.03194,Entire home/apt,1300,4,13,2023-06-08,0.65,2,326,3,
51940172,Bed and breakfast in Enskede-Årsta-Vantör · 1 bedroom · 1 bed · 1 shared bath,420559130,M,,Enskede-Årsta-Vantörs,59.28875,18.03211,Shared room,536,2,1,2021-09-02,0.04,1,0,0,
51962229,Rental unit in Skärholmen · 1 bedroom · 1 bed · 1 shared bath,420825774,Hossein,,Skärholmens,59.2756920393688,17.90213842220949,Private room,380,1,0,,,1,0,0,
51983860,Rental unit in Södermalm · ★4.92 · 1 bedroom · 1 bed · 1 bath,67927914,Linn,,Södermalms,59.31447,18.08063,Entire home/apt,1079,2,26,2023-02-05,1.19,1,0,14,
52025870,Home in Segeltorp · 2 bedrooms · 2 beds · 1.5 baths,78899930,Holger,,Älvsjö,59.2778,17.95696,Entire home/apt,750,30,0,,,4,187,0,
52082125,Home in Bromma · 2 bedrooms · 2 beds · 1.5 baths,33347714,Diana,,Bromma,59.36536,17.92717,Entire home/apt,1500,2,0,,,1,0,0,
52086170,Condo in Södermalm · 5 bedrooms · 5 beds · 2 baths,31808077,Carolin,,Södermalms,59.31669,18.07421,Entire home/apt,2200,5,0,,,1,49,0,
52087057,Condo in Hägersten-Liljeholmen · Studio · 1 bed · 1 bath,888022,Alexander,,Hägersten-Liljeholmens,59.30344,18.01286,Entire home/apt,1000,7,1,2021-10-13,0.05,1,0,0,
52087693,Condo in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,78053494,Jamie,,Södermalms,59.31046,18.07563,Entire home/apt,1500,6,13,2023-06-19,0.60,1,35,5,
52093656,Rental unit in Norrmalm · 1 bedroom · 1 bed · 1.5 baths,58031096,Sandra,,Norrmalms,59.3491,18.047,Entire home/apt,1671,5,0,,,1,63,0,
52123333,Rental unit in Södermalm · ★4.30 · Studio · 1 bed · 1 bath,60382478,Elias,,Södermalms,59.31598,18.06514,Entire home/apt,999,4,80,2023-06-25,3.72,44,347,47,
52128434,Condo in Södermalm · ★4.82 · 1 bedroom · 1 bed · 1 bath,19532183,Martin,,Södermalms,59.31011,18.07348,Entire home/apt,1450,2,17,2023-05-07,0.81,1,2,9,
52147754,Condo in Akalla · 1 bedroom · 1 bed · 1 bath,396661355,Shabnam,,Rinkeby-Tensta,59.41641,17.92157,Entire home/apt,1000,2,1,2021-09-28,0.05,1,365,0,
52163082,Condo in Enskede-Årsta-Vantör · ★5.0 · 1 bedroom · 1 bed · 1 bath,161892665,Anton,,Enskede-Årsta-Vantörs,59.26831,18.05598,Entire home/apt,495,110,10,2022-08-24,0.54,1,0,3,
52219919,Condo in Södermalm · ★4.52 · 1 bedroom · 1 bed · 1 shared bath,4507148,Tillman,,Södermalms,59.31202,18.07192,Private room,579,2,25,2023-06-19,4.39,2,188,25,
52238155,Rental unit in Hägersten-Liljeholmen · ★New · 1 bedroom · 2 beds · 1 bath,422861151,Henrik,,Hägersten-Liljeholmens,59.28551400217856,17.964896216601424,Entire home/apt,773,1,0,,,1,89,0,
